,revision_id,entity_id,entity_label,value_id,change_target,property_id,property_label,old_value,old_value_label,new_value,new_value_label,datatype,action,target,instance_of_main_entity,latest_description,new_value_description,old_value_description,label,subclass_of_main_entity,length_diff_abs,token_count_old,token_count_new,token_overlap,old_in_new,new_in_old,levenshtein_distance,edit_distance_ratio,complete_replacement,structure_similarity,high_token_overlap,full_cosine_similarity,label_cosine_similarity,description_cosine_similarity,new_value_part_of_old_value,old_value_part_of_new_value,new_value_subclass_old_value,old_value_subclass_new_value,new_value_has_parts_old_value,old_value_has_parts_new_value,new_value_located_in_old_value,old_value_located_in_new_value,new_value_is_metaclass_for_old_value,old_value_is_metaclass_for_new_value
1084,748400474,30933,Bundesplatz,Q30933$5b13e312-4b8e-c8e5-5e63-01d57340551f,,131,located in the administrative territorial entity,"""Q70""",Bern,"""Q11911""",Canton of Berne,wikibase-entityid,UPDATE,PROPERTY_VALUE,square,"square in front of the Bundeshaus in Bern, Switzerland",canton of Switzerland,"city in Switzerland, capital of the canton of Bern and de facto capital of Switzerland",refinement,,11,1,3,0.0,1,0,11,0.7333333333333333,0,0.33333333333333337,0,0.9641187,0.66439056,0.72988355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1086,976122447,51719,"Joscelin I, Count of Edessa",Q51719$63653116-56A4-4361-89CA-4DB8D5428A09,,97,noble title,"""Q52154142""",Count of Edessa,"""Q5176755""",Count of Edessa,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Count of Edessa (1072-1131),ruler of one of the Crusader states of the 12th century,ruler of one of the Crusader states of the 12th century,link_change,,0,3,3,1.0,1,1,0,0.0,0,1.0,0,0.99663264,0.9999999,0.9999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,1887463172,457834,Bayerisch Eisenstein / Železná Ruda-Alžbětín,Q457834$6F883F71-70B7-4081-9FF5-4E744CF7718A,,527,has part(s),"""Q98700403""",residential building at Bayerisch Eisenstein station,"""Q98700404""",railway roundhouse at Bayerisch Eisenstein station,wikibase-entityid,UPDATE,PROPERTY_VALUE,"border train station, railway station, through station, union station",railway station on the border of Germany and Czechia,"cultural heritage monument D-2-76-115-2 (4) in Bayerisch Eisenstein, Bavaria","cultural heritage monument D-2-76-115-2 (3) in Bayerisch Eisenstein, Bavaria",refinement,,2,6,6,0.5,0,0,17,0.3269230769230769,0,1.0,0,0.9928726,0.7542554,0.9988852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,6591702,202531,Deception Point,q202531$FBF797FE-6A6E-447D-A9D6-022AC1F733BE,,31,instance of,"""Q6293""",photographic film,"""Q11424""",film,wikibase-entityid,UPDATE,PROPERTY_VALUE,literary work,2001 novel by Dan Brown,"sequence of images that give the impression of movement, stored on film stock",sheet of plastic coated with light-sensitive chemicals,unrefinement,,13,2,1,0.5,0,1,13,0.7647058823529411,0,0.5,0,0.9316221,0.6740832,0.16166362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,1128250896,189081,Howard Hughes,Q189081$BE366080-1837-4884-82C9-2693D94FEA93,,735,given name,"""Q3595959""",Howard,"""Q2293""",Chuck,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"American aviator, engineer, industrialist, and film producer (1905–1976)",American television series,male given name,property_value_update,,1,1,1,0.0,0,0,6,1.0,1,1.0,0,0.9327247,0.2496655,0.15179808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,2332882574,163457,Rita Fan,Q163457$C7427BDB-4249-4213-8D00-8BB03B382B3D,,734,family name,"""Q9757446""",Xu,"""Q37302542""",Hsu,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Hong Kong politician,family name,Chinese family name,property_value_update,,1,1,1,0.0,0,0,2,0.6666666666666666,1,1.0,0,0.9595573,0.321455,0.6875409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,1343214941,1980,Stade de Gerland,Q1980$0cb1a9a5-4b24-be44-298d-282f91642ab6,,793,significant event,"""Q1782573""",2007 Rugby World Cup qualifying,"""Q124753""",2007 Rugby World Cup,wikibase-entityid,UPDATE,PROPERTY_VALUE,"multi-purpose sports venue, sports venue","stadium in Lyon, France",6th Rugby World Cup,,unrefinement,,11,5,4,0.8,0,1,11,0.3548387096774194,0,0.8,0,0.9872404,0.8910408,0.14610678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,68337782,23716,Opinel knife,q23716$60baa3c9-4b3a-d4a5-0baf-cca1ad0c8cd4,,107,Main type of item (entity) / Art des Objekts / Type principal,"""Q151885""",concept,"""Q1969448""",term,wikibase-entityid,UPDATE,PROPERTY_VALUE,"company, pocket knife",brand of pocket knife,word or phrase from a specialized area of knowledge,"semantic unit understood in different ways, e.g. as mental representation, ability or abstract object (philosophy)",property_value_update,pocket knife,3,1,1,0.0,0,0,6,0.8571428571428571,1,1.0,0,0.96423787,0.45411092,0.43871477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,1259855900,161069,David Silva,Q161069$f061226d-40b0-6fab-aa76-4325717602af,,54,member of sports team,"""Q2609""",SS Lazio,"""Q50602""",Manchester City F.C.,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Spanish association football player,"association football club in Manchester, England","football section of the sports club based in Rome, Lazio, Italy",property_value_update,,12,2,3,0.0,0,0,18,0.9,1,0.6666666666666667,0,0.9497601,0.26411116,0.5315198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,1444137934,52374,Cad Bane,Q52374$2a8993bd-47e1-f5ac-81f8-ae6a1d2b7f7c,,1441,present in work,"""Q3551295""",Star Wars Legends,"""Q632672""",Star Wars: The Clone Wars,wikibase-entityid,UPDATE,PROPERTY_VALUE,"animated character, character from Star Wars, comics character, fictional humanoid extraterrestrial, television character, video game character",fictional character from Star Wars,2008 American television series,fictional background of the Star Wars universe outside of the feature films,property_value_update,,8,3,5,0.3333333333333333,0,0,12,0.48,0,0.6,0,0.9811537,0.63924646,0.09597846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,2015260470,279446,Portal 2,Q279446$c4e6dba8-4ced-79cc-5ee4-d864075c8625,,136,genre,"""Q197949""",post-apocalyptic fiction,"""Q115101598""",post-apocalyptic video game,wikibase-entityid,UPDATE,PROPERTY_VALUE,video game,2011 first-person puzzle-platform video game,video game set in a post-apocalyptic environment,genre of fiction,refinement,,3,2,3,0.25,0,0,9,0.3333333333333333,0,0.6666666666666667,0,0.97217625,0.71831703,0.3006494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,1317161695,82495,Helge Perälä,Q82495$41b82f46-4afc-b9e1-bb42-8f0f4682b038,,19,place of birth,"""Q33""",Finland,"""Q3353433""",Vehkalahti,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Finnish long-distance runner,"former municipality of Finland, now part of Hamina",country in Northern Europe,refinement,,3,1,1,0.0,0,0,8,0.8,1,1.0,0,0.94349235,0.32589048,0.40768528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1120,1984247032,135979,1105 Fragaria,Q135979$49E0F353-45A7-4F8A-84E2-167FD3B62C6B,,793,significant event,"""Q83478504""",naming,"""Q25488743""",naming,wikibase-entityid,UPDATE,PROPERTY_VALUE,asteroid,asteroid,assigning a name to something,assigning a name to something,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.9895602,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,889927985,218747,"Honoré Gabriel Riqueti, comte de Mirabeau",Q218747$74fc7175-a39d-413a-a1c5-562db470df71,,69,educated at,"""Q2302586""",Aix-Marseille University,"""Q26857409""",Aix University,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"French writer, orator and statesman (1749-1791)","former university in Aix-en-Provence, France","French public university located in Provence, founded in 2012 from the merger of Université Aix Marseille I, Aix Marseille II and Aix Marseille III",link_change,,10,2,2,0.3333333333333333,0,0,10,0.4166666666666667,0,1.0,0,0.9733747,0.9208637,0.82213116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,497491378,1489,Mexico City,Q1489$ef95dc1e-456f-739c-48e3-1c37830f3643,,190,twinned administrative body,"""Q5124154""",Ciudad Juárez México Temple,"""Q26590""",Ciudad Juárez,wikibase-entityid,UPDATE,PROPERTY_VALUE,"federative entity of Mexico, big city, city, metropolis, largest city, megacity, federal capital, primate city",capital and largest city of Mexico,"city and seat of Juárez Municipality, Chihuahua, Mexico",temple of the LDS church,unrefinement,,14,4,2,0.5,0,1,14,0.5185185185185185,0,0.5,0,0.95045155,0.7610385,0.13794982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1137,1274509589,34424,Shakira,q34424$8E748A8F-A426-4641-A270-2A10660C66E0,,27,country of citizenship,"""Q739""",Colombiana,"""Q868329""",Colombiana,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"Colombian singer, songwriter and actress",2011 film directed by Olivier Megaton,sovereign state in South America,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.9386688,1.0000002,0.012192631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,1448130809,68933,Mex,q68933$6830CEF3-E669-4072-84EE-7A13C574CC9D,,131,located in the administrative territorial entity,"""Q316599""",Saint-Maurice,"""Q69545""",Saint-Maurice,wikibase-entityid,UPDATE,PROPERTY_VALUE,"former municipality of Switzerland, village",former municipality of Switzerland in Valais,"municipality in the canton of Valais, Switzerland",Egyptian saint and leader of the legendary Roman Theban Legion,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.9465177,1.0,0.20850405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,2315848746,74361,Jessica Lundy,Q74361$DE6FE867-D190-4663-A4DF-252E1D9675FA,,106,occupation,"""Q10800557""",film actor,"""Q33999""",actor,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American actress,"person who acts in a dramatic or comic production and works in film, television, theatre, or radio",actor who appears in films,unrefinement,,5,2,1,0.5,0,1,5,0.5,0,0.5,0,0.9471569,0.9045605,0.4210437,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1170,955613851,314492,Ragnar Lothbrok,Q314492$3C9CB45B-F5DA-4909-A8B5-8C7DD84EC66A,,53,family,"""Q1075161""",House of Munsö,"""Q913138""",Yngling,wikibase-entityid,UPDATE,PROPERTY_VALUE,"human, human whose existence is disputed, mythological king",legendary king of Denmark and Sweden,mythological Swedish royal dinasty,protohistoric Swedish dynasty,property_value_update,,7,3,1,0.0,0,0,13,0.9285714285714286,1,0.33333333333333337,0,0.97526145,0.13515235,0.5598526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,2242732235,728,weapon,Q728$d97b1ed9-4187-50c2-97de-0a579d125268,,279,subclass of,"""Q18643213""",military equipment,"""Q10273457""",equipment,wikibase-entityid,UPDATE,PROPERTY_VALUE,type of tool,tool intended or likely to inflict damage or harm,collective term for all physical items that are required to exercise a certain activity,item in use by or designed for use by military forces,unrefinement,"adult product, equipment, physical object, physical tool",9,2,1,0.5,0,1,9,0.5,0,0.5,0,0.96741426,0.8325604,0.3120038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,10676760,25998,Roxana Scarlat,q25998$61F854E7-09EF-4F07-BD86-05675B08E7DE,,27,country of citizenship,"""Q581325""",Greater Romania,"""Q218""",Romania,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Romanian fencer,country in Southeast Europe,irredentism,link_change,,8,2,1,0.5,0,1,8,0.5333333333333333,0,0.5,0,0.9604852,0.8287108,0.06600678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,1321033585,5930,Family Guy,Q5930$5a9548ab-43f8-f100-37e8-6caca50df6de,,272,production company,"""Q2717612""",20th Century Fox Television,"""Q2814799""",20th Television,wikibase-entityid,UPDATE,PROPERTY_VALUE,animated television series,American adult animated sitcom,American television production company,former American TV production company,link_change,,12,4,2,0.5,0,0,12,0.4444444444444444,0,0.5,0,0.98270833,0.77967197,0.90541357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,6790967,206112,Willie Nelson,q206112$31643B98-6902-4A69-9F68-529F92EC3A4B,,106,occupation,"""Q3559516""",writer invariant,"""Q36180""",writer,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American country musician (born 1933),person who uses written words to communicate ideas and to produce literary works,"property of a text which is similar in all texts of a given author, and different in texts of different authors",link_change,,10,2,1,0.5,0,1,10,0.625,0,0.5,0,0.9696805,0.6254682,0.3514603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,691054651,216253,Franz Josef Graf Saurau,Q216253$E4EEEE9D-5CE3-4EAF-B198-A60AEA213AA6,,735,given name,"""Q19688423""",Franz Josef,"""Q54823924""",Franz Josef,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Austrian politician and diplomat (1760-1832),male given name,male given name,link_change,,0,2,2,1.0,1,1,0,0.0,0,1.0,0,0.99512726,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,1489446327,68619,Siviriez,q68619$e4ae9aaf-46ba-de42-d73a-62fd25df18b1,,131,located in the administrative territorial entity,"""Q660374""",Glâne District,"""Q12640""",Canton of Fribourg,wikibase-entityid,UPDATE,PROPERTY_VALUE,municipality of Switzerland,municipality in the canton of Fribourg in Switzerland,canton of Switzerland,district in Switzerland,unrefinement,,4,2,3,0.0,0,0,15,0.8333333333333334,1,0.6666666666666667,0,0.9701512,0.31803954,0.7636057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1206,627422575,243392,Le Pin,q243392$168CD98D-BA75-4EF2-9F21-C169032F3AAE,,131,located in the administrative territorial entity,"""Q122885""",canton of Claye-Souilly,"""Q17623423""",canton of Villeparisis,wikibase-entityid,UPDATE,PROPERTY_VALUE,commune of France,"commune in Seine-et-Marne, France",canton of France,canton of France,property_value_update,,1,3,3,0.5,0,0,11,0.4782608695652174,0,1.0,0,0.96340126,0.69090605,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,1259384336,7738,Louis XV of France,Q7738$5A6C128C-2919-4D96-8B8B-DE88712B9120,,40,child,"""Q75359935""",Adélaïde de Saint-Germain,"""Q15968119""",Adélaïde de Saint-Germain,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,King of France from 1715 to 1774,(1769-1850),(1769-1850),link_change,,0,3,3,1.0,1,1,0,0.0,0,1.0,0,0.9946102,1.0000002,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,631600675,258350,Taylor Dooley,q258350$100C0AC0-F9C0-428A-80B2-EF2EC1BC52E6,,106,occupation,"""Q488111""",pornographic actor,"""Q33999""",actor,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American actress,"person who acts in a dramatic or comic production and works in film, television, theatre, or radio",person who performs sex acts in pornographic films,unrefinement,,13,2,1,0.5,0,1,13,0.7222222222222222,0,0.5,0,0.91012615,0.7437967,0.48126084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,1099124333,151329,Jean-Paul Boëtius,Q151329$B2497F18-05A4-44DA-AE36-FA4E077913B6,,413,position played on team / speciality,"""Q11681748""",winger,"""Q8025128""",wing half,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Dutch footballer,association football position,association football position,property_value_update,,3,1,2,0.0,0,0,5,0.5555555555555556,1,0.5,0,0.98868823,0.4819938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,1285467981,250763,Álvar Núñez Cabeza de Vaca,q250763$76BEE515-B262-400F-A14D-A51C3640653A,,20,place of death,"""Q8356""",Valladolid,"""Q8717""",Seville,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Spanish explorer of the New World,"municipality of Andalusia, Spain",municipality of the Province of Valladolid in Spain,property_value_update,,3,1,1,0.0,0,0,9,0.9,1,1.0,0,0.9426726,0.4477061,0.5463172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,1846744138,174762,Murad IV,Q174762$D84CFF11-D3E7-47D5-BA9E-59912222B6DD,,509,cause of death,"""Q6081223""",gout attack,"""Q12569389""",cirrosis,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,the 17th Sultan of the Ottoman Empire (1623–1640),disease that can occur in various organs,inflammation in foot caused by gout,property_value_update,,3,2,1,0.0,0,0,11,1.0,1,0.5,0,0.88685703,0.2432378,0.2586128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,655954929,184871,Euler's formula,Q184871$b943f2b6-4add-bc67-ce5b-ffed5b791ac4,,31,instance of,"""Q11345""",equation,"""Q609647""",identity,wikibase-entityid,UPDATE,PROPERTY_VALUE,"identity, theorem",mathematical formula in complex analysis that establishes the fundamental relationship between the trigonometric functions and the complex exponential function,equation that is satisfied for all values of the variables,mathematical statement that asserts the equality of two expressions,property_value_update,,0,1,1,0.0,0,0,6,0.75,1,1.0,0,0.9846097,0.4744248,0.3701681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,7503896,23204,Hampshire,q23204$4EA7D1BB-8890-4E42-94A3-659A9248D200,,131,located in the administrative territorial entity,"""Q48015""",South East England,"""Q21""",England,wikibase-entityid,UPDATE,PROPERTY_VALUE,ceremonial county of England,ceremonial county of England,"country in north-west Europe, part of the United Kingdom",region of England,unrefinement,,11,3,1,0.3333333333333333,0,1,11,0.6111111111111112,0,0.33333333333333337,0,0.98690915,0.70232075,0.7123788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1253,802492965,43913,Arjen Robben,Q43913$EE367F36-3C4C-43C6-A879-B39FA35FA7AD,,413,position played on team / speciality,"""Q280658""",forward,"""Q11681748""",winger,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Dutch association football player,association football position,association football position played near the opponent's goal,property_value_update,,1,1,1,0.0,0,0,6,0.8571428571428571,1,1.0,0,0.981527,0.40097332,0.7621831,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,13535530,13947,Centre-Val de Loire,q13947$8564DAA9-7CEC-40B5-B579-26E21E5A875E,,47,shares border with,"""Q3593370""",Île-de-France,"""Q13917""",Île-de-France,wikibase-entityid,UPDATE,PROPERTY_VALUE,region of France,French administrative region,administrative region of France,rock band,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.96790814,1.0,0.1377832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,201113047,23540,Protestantism,Q23540$A23BEE09-6EFF-4F3B-A37D-03313BFC5AE7,,31,instance of,"""Q842798""",Western Christianity,"""Q13414953""",religious denomination,wikibase-entityid,UPDATE,PROPERTY_VALUE,"Christian denominational family, major religious group, Western Christianity","division within Christianity, originating from the Reformation in the 16th century against the Catholic Church, that rejects the Catholic doctrines of papal supremacy and sacraments",identifiable religious subgroup with a common structure and doctrine,"Christianity originating from the tradition of the Western Roman Empire, with its capital in Rome. consists of the Latin Church of the Catholic Church and its derivatives",unrefinement,Western Christianity,2,2,2,0.0,0,0,18,0.8181818181818182,1,1.0,0,0.94891423,0.5687038,0.33929086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,1348554535,183234,29th Waffen-Grenadierdivision of the SS (1st Italian),Q183234$13BE01D2-5E29-488B-933A-3A584552A389,,31,instance of,"""Q176799""",military unit,"""Q63074217""",Grenadier Division,wikibase-entityid,UPDATE,PROPERTY_VALUE,Grenadier Division,military unit,unit classification within the organization of the German military,organization formed as part of an armed force,refinement,,5,2,2,0.0,0,0,16,0.8888888888888888,1,1.0,0,0.97745,0.5913702,0.50402206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,1758845936,181403,Martin Buchwieser,Q181403$B7E503E9-2CD4-4A2B-9273-0C3FBA0A515D,,54,member of sports team,"""Q358191""",Adler Mannheim,"""Q457423""",SC Riessersee,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German ice hockey player,ice hockey team,German ice hockey team,property_value_update,,1,2,2,0.0,0,0,13,0.9285714285714286,1,1.0,0,0.9782134,0.2765703,0.82695735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,47258845,12273,Gijón,q12273$5926a9f7-486a-7169-c7cc-bff3ba44cc10,,31,instance of,"""Q2974552""",city in New Jersey,"""Q515""",city,wikibase-entityid,UPDATE,PROPERTY_VALUE,council of Asturias,"municipality in Asturias, Spain",large human settlement,"form of municipal government in the state of New Jersey, United States",unrefinement,,14,4,1,0.25,0,1,14,0.7777777777777778,0,0.25,0,0.9251851,0.7237764,0.13620481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,956401074,208147,hang gliding,Q208147$b4c170c1-4a74-dc49-2833-583f8ca6fc92,,31,instance of,"""Q18353240""",air sports at the 2014 Asian Beach Games,"""Q644628""",air sports,wikibase-entityid,UPDATE,PROPERTY_VALUE,"air sports, hobby",air sport or recreational activity,range of aerial activities,,unrefinement,,30,8,2,0.25,0,1,30,0.75,0,0.25,0,0.9564744,0.69909203,0.03682642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,996422161,246812,Sweyn II of Denmark,Q246812$AA181121-81B7-4FA8-91CE-6B28C898DC38,,106,occupation,"""Q82955""",politician,"""Q116""",monarch,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,King of Denmark from 1047 to 1076,person at the head of a monarchy,person who holds or seeks positions in government,refinement,,3,1,1,0.0,0,0,8,0.8,1,1.0,0,0.97264737,0.31813452,0.49251395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,30713972,392728,King Shaka International Airport,q392728$9ba79467-4e8a-db7a-801c-23d517fb75b7,,31,instance of,"""Q4698881""",IGI Airport metro station,"""Q1248784""",airport,wikibase-entityid,UPDATE,PROPERTY_VALUE,"airport, commercial traffic aerodrome, international airport","international airport serving Durban, South Africa","location where aircraft take off and land with extended support facilities, mostly for commercial air transport","metro station in Delhi, India",link_change,,18,4,1,0.0,0,0,18,0.72,1,0.25,0,0.93779933,0.5332129,0.17836414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
