"revision_id","entity_id","entity_label","value_id","property_id","change_target","property_label","old_value","old_value_label","new_value","new_value_label","label","datatype"
"513313609",344663,"Anneberg","Q344663$F55B74DF-2225-43D7-B150-B7D0C8219DC0",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"513313609",344663,"Anneberg","Q344663$50193654-D25F-4D95-AC56-A31E49284153",1566,"","GeoNames ID","{}",NULL,"""2599299""",NULL,"reverted_edit","string"
"513313609",344663,"Anneberg","Q344663$50193654-D25F-4D95-AC56-A31E49284153",1566,"rank","GeoNames ID","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"513313609",344663,"Anneberg","Q344663$9AF05F34-EF9D-41B4-9F75-212E37917422",2044,"","elevation above sea level","{}",NULL,"""+23""",NULL,"reverted_edit","quantity"
"513313609",344663,"Anneberg","Q344663$9AF05F34-EF9D-41B4-9F75-212E37917422",2044,"rank","elevation above sea level","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"513313609",344663,"Anneberg","Q344663$9AF05F34-EF9D-41B4-9F75-212E37917422",2044,"unit","elevation above sea level","{}",NULL,"""Q11573""",NULL,"reverted_edit","quantity"
"513514384",401859,"Langnau","Q401859$6B6FC224-DE39-44DA-B445-EF3D540B5843",625,"","coordinate location","{}",NULL,"{""latitude"": 46.93936, ""longitude"": 7.78738}",NULL,"reverted_edit","globecoordinate"
"513514384",401859,"Langnau","Q401859$6B6FC224-DE39-44DA-B445-EF3D540B5843",625,"precision","coordinate location","{}",NULL,"0.00001",NULL,"reverted_edit","globecoordinate"
"513514384",401859,"Langnau","Q401859$6B6FC224-DE39-44DA-B445-EF3D540B5843",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"513514384",401859,"Langnau","Q401859$6B6FC224-DE39-44DA-B445-EF3D540B5843",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"513514384",401859,"Langnau","Q401859$B98CCAE8-8990-4F3D-ABFD-14ADD6E48490",1566,"","GeoNames ID","{}",NULL,"""2660032""",NULL,"reverted_edit","string"
"513514384",401859,"Langnau","Q401859$B98CCAE8-8990-4F3D-ABFD-14ADD6E48490",1566,"rank","GeoNames ID","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"633350857",486,"Chernobyl disaster","label",-1,"","label","""Chernobyl disaster""",NULL,"""Chernobyl""",NULL,"reverted_edit","string"
"518369720",381885,"tomb","Q381885$DD3B0689-0B4B-40AC-BE56-9CB581D13726",625,"precision","coordinate location","0.000001",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"518369720",381885,"tomb","Q381885$DD3B0689-0B4B-40AC-BE56-9CB581D13726",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"518369720",381885,"tomb","Q381885$DD3B0689-0B4B-40AC-BE56-9CB581D13726",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"834215584",387103,"Deschutes River","q387103$B8BE438A-6F2E-43DE-966F-EA35C4BAC199",625,"","coordinate location","{""latitude"": 45.6353, ""longitude"": -120.914}",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"834215584",387103,"Deschutes River","q387103$B8BE438A-6F2E-43DE-966F-EA35C4BAC199",625,"precision","coordinate location","0.0001",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"834215584",387103,"Deschutes River","q387103$B8BE438A-6F2E-43DE-966F-EA35C4BAC199",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"834215584",387103,"Deschutes River","q387103$B8BE438A-6F2E-43DE-966F-EA35C4BAC199",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"513719108",451579,"Tschudi","Q451579$548C273F-A05A-4638-B721-7F72E146B10D",625,"","coordinate location","{}",NULL,"{""latitude"": 46.85727, ""longitude"": 8.42583}",NULL,"reverted_edit","globecoordinate"
"513719108",451579,"Tschudi","Q451579$548C273F-A05A-4638-B721-7F72E146B10D",625,"precision","coordinate location","{}",NULL,"0.00001",NULL,"reverted_edit","globecoordinate"
"513719108",451579,"Tschudi","Q451579$548C273F-A05A-4638-B721-7F72E146B10D",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"513719108",451579,"Tschudi","Q451579$548C273F-A05A-4638-B721-7F72E146B10D",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"13927849",30,"United States","q30$49633849-8683-4BC4-99D3-CF83AD6DB2C6",35,"","head of state","{}",NULL,"""Q76""","President Obama","reverted_edit","wikibase-entityid"
"804766806",274519,"Église Saint-Étienne (Mulhouse)","Q274519$EA1F507A-43A8-4CDC-9E93-47CD1A0F9CBD",1435,"","heritage designation","{}",NULL,"""Q10387575""","monument historique inscrit","reverted_edit","wikibase-entityid"
"804766806",274519,"Église Saint-Étienne (Mulhouse)","Q274519$29606495-ECC5-4020-B2D7-67191C455769",669,"","located on street","{}",NULL,"""Q3390444""","place de la Réunion","reverted_edit","wikibase-entityid"
"515454343",281142,"Gabler","Q281142$9782F62B-2222-47AA-8814-706794B01874",17,"","country","{}",NULL,"""Q40""","Austria","reverted_edit","wikibase-entityid"
"486732843",486,"Chernobyl disaster","Q486$adf662ee-493f-0dd9-2c06-7f95797e4ee7",31,"","instance of","""Q15725976""","nuclear disaster","{}",NULL,"reverted_edit",NULL
"486732860",486,"Chernobyl disaster","Q486$6a45d5bd-4b04-dc61-1f8e-5e4b1204ca71",276,"","location","""Q170456""","Pripyat","{}",NULL,"reverted_edit",NULL
"259347575",243,"Eiffel Tower","q243$4F1D3CDF-5CA0-48AD-A533-655EB388ABDE",84,"","architect","""Q778243""","Stéphen Sauvestre","""Q20882""","Gustave Eiffel","reverted_edit","wikibase-entityid"
"410002806",486,"Chernobyl disaster","Q486$6a45d5bd-4b04-dc61-1f8e-5e4b1204ca71",276,"","location","""Q170456""","Pripyat","""Q208367""","Bosna","reverted_edit","wikibase-entityid"
"497103365",486,"Chernobyl disaster","Q486$6a45d5bd-4b04-dc61-1f8e-5e4b1204ca71",276,"","location","""Q170456""","Pripyat","""Q674""","phosphorus","reverted_edit","wikibase-entityid"
"513514384",401859,"Langnau","Q401859$C382E65C-0D19-4833-B5CA-E1389EEBE2E9",2044,"","elevation above sea level","{}",NULL,"""+677""",NULL,"reverted_edit","quantity"
"513514384",401859,"Langnau","Q401859$C382E65C-0D19-4833-B5CA-E1389EEBE2E9",2044,"rank","elevation above sea level","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"513514384",401859,"Langnau","Q401859$C382E65C-0D19-4833-B5CA-E1389EEBE2E9",2044,"unit","elevation above sea level","{}",NULL,"""Q11573""",NULL,"reverted_edit","quantity"
"486732843",486,"Chernobyl disaster","Q486$adf662ee-493f-0dd9-2c06-7f95797e4ee7",31,"rank","instance of","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"207149374",2283,"Microsoft","q2283$D4A85C48-9F81-48DE-BE02-5A2D0F0C0015",268,"","Bibliothèque nationale de France ID","""120673486""",NULL,"{}",NULL,"reverted_edit",NULL
"207149374",2283,"Microsoft","q2283$D4A85C48-9F81-48DE-BE02-5A2D0F0C0015",268,"rank","Bibliothèque nationale de France ID","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"443461556",243,"Eiffel Tower","Q243$46ebeac8-415a-3d44-a2fe-32b83bc1423c",2048,"","height","""+324""",NULL,"""+300""",NULL,"reverted_edit","quantity"
"486732860",486,"Chernobyl disaster","Q486$6a45d5bd-4b04-dc61-1f8e-5e4b1204ca71",276,"rank","location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"513995245",281142,"Gabler","Q281142$3B8E90BE-F274-4007-92E4-62283655693E",2044,"","elevation above sea level","{}",NULL,"""+2292""",NULL,"reverted_edit","quantity"
"513995245",281142,"Gabler","Q281142$3B8E90BE-F274-4007-92E4-62283655693E",2044,"rank","elevation above sea level","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"513995245",281142,"Gabler","Q281142$3B8E90BE-F274-4007-92E4-62283655693E",2044,"unit","elevation above sea level","{}",NULL,"""Q11573""",NULL,"reverted_edit","quantity"
"708275832",1401,"Petrarch","Q1401$fb2f1a68-44a3-cdea-35cc-d286bbb9dec4",1971,"","number of children","""+2""",NULL,"""+100""",NULL,"reverted_edit","quantity"
"835503198",1401,"Petrarch","Q1401$fb2f1a68-44a3-cdea-35cc-d286bbb9dec4",1971,"","number of children","""+2""",NULL,"""+2000000000000""",NULL,"reverted_edit","quantity"
"840008579",9695,"Henry Purcell","Q9695$6737c33d-45dd-1b53-72c8-11c3966f2ad1",1971,"","number of children","""+6""",NULL,"""+5""",NULL,"reverted_edit","quantity"
"840008579",9695,"Henry Purcell","Q9695$6737c33d-45dd-1b53-72c8-11c3966f2ad1",1971,"unit","number of children","""1""",NULL,"""Q203""",NULL,"reverted_edit","quantity"
"849369512",14318,"Vitoria-Gasteiz","Q14318$b8c6048c-457b-ff6e-0abd-5fdd8157118e",1082,"","population","{}",NULL,"""+252571""",NULL,"reverted_edit","quantity"
"849369512",14318,"Vitoria-Gasteiz","Q14318$b8c6048c-457b-ff6e-0abd-5fdd8157118e",1082,"unit","population","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
"952182444",22890,"Ireland","Q22890$F8B11ACF-5788-4164-B01A-335E79AF2DA2",1082,"","population","""+6197100""",NULL,"""+69""",NULL,"reverted_edit","quantity"
"874309196",51599,"Punta Arenas","Q51599$d0771e24-4641-f676-2420-1a2b45de0ffd",1082,"","population","""+116005""",NULL,"""+131.592""",NULL,"reverted_edit","quantity"
"936579882",34660,"J. K. Rowling","Q34660$8c82e697-4714-4a3b-b7c1-aba4ba65f7ed",1971,"","number of children","""+3""",NULL,"""+100""",NULL,"reverted_edit","quantity"
"942618103",235992,"Sophia de Mello Breyner Andresen","Q235992$EB8C63A7-4C34-450B-8EE2-68E1EAB478F5",1971,"","number of children","""+5""",NULL,"""+27777777777777777777""",NULL,"reverted_edit","quantity"
"844176014",83125,"Tower Bridge","Q83125$E9C07552-DDB3-4055-851F-A321C1DB9095",2043,"unit","length","""Q11573""","metre","""Q828224""",NULL,"reverted_edit","quantity"
"844176440",83125,"Tower Bridge","Q83125$B79786F2-8E20-429A-B16B-3AE66646DD0F",2787,"unit","longest span","""Q11573""","metre","""Q174789""",NULL,"reverted_edit","quantity"
"846764461",83125,"Tower Bridge","Q83125$E9C07552-DDB3-4055-851F-A321C1DB9095",2043,"","length","""+244""",NULL,"""+246""",NULL,"reverted_edit","quantity"
"871333489",264515,"Wayne Van Dorp","Q264515$A103B5CE-24AE-4152-A36A-132A7D8B9AD7",6544,"","total points in career","{}",NULL,"""+24""",NULL,"reverted_edit","quantity"
"871333489",264515,"Wayne Van Dorp","Q264515$A103B5CE-24AE-4152-A36A-132A7D8B9AD7",6544,"rank","total points in career","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"871333489",264515,"Wayne Van Dorp","Q264515$A103B5CE-24AE-4152-A36A-132A7D8B9AD7",6544,"unit","total points in career","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
"871333489",264515,"Wayne Van Dorp","Q264515$6F381FE8-CC90-42DE-9FD4-15FC14BD4368",6546,"rank","penalty minutes in career","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"871333489",264515,"Wayne Van Dorp","Q264515$6F381FE8-CC90-42DE-9FD4-15FC14BD4368",6546,"unit","penalty minutes in career","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
"871333489",264515,"Wayne Van Dorp","Q264515$C90A8F1E-DFAF-4E20-9E21-C08DB9C66B44",6547,"","career plus-minus rating","{}",NULL,"""+5""",NULL,"reverted_edit","quantity"
"871333489",264515,"Wayne Van Dorp","Q264515$C90A8F1E-DFAF-4E20-9E21-C08DB9C66B44",6547,"rank","career plus-minus rating","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"871333489",264515,"Wayne Van Dorp","Q264515$C90A8F1E-DFAF-4E20-9E21-C08DB9C66B44",6547,"unit","career plus-minus rating","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
"797941937",36620,"Tycho Brahe","Q36620$8EB38393-EDF3-451E-9F5F-45D0925BB8FE",1971,"","number of children","""+8""",NULL,"""+6""",NULL,"reverted_edit","quantity"
"813149414",36620,"Tycho Brahe","Q36620$8EB38393-EDF3-451E-9F5F-45D0925BB8FE",1971,"","number of children","""+8""",NULL,"""+30""",NULL,"reverted_edit","quantity"
"867402039",36620,"Tycho Brahe","Q36620$8EB38393-EDF3-451E-9F5F-45D0925BB8FE",1971,"","number of children","""+8""",NULL,"""+24""",NULL,"reverted_edit","quantity"
"175000366",42005,"Black Death","Q42005$dd4cac06-4fc7-9005-ba75-3b1554e77c48",1120,"","number of deaths","""+200000000""",NULL,"""+299""",NULL,"reverted_edit","quantity"
"175000366",42005,"Black Death","Q42005$dd4cac06-4fc7-9005-ba75-3b1554e77c48",1120,"lowerBound","number of deaths","""+199999999""",NULL,"""+298""",NULL,"reverted_edit","quantity"
"175000366",42005,"Black Death","Q42005$dd4cac06-4fc7-9005-ba75-3b1554e77c48",1120,"upperBound","number of deaths","""+200000001""",NULL,"""+300""",NULL,"reverted_edit","quantity"
"765072717",42005,"Black Death","Q42005$dd4cac06-4fc7-9005-ba75-3b1554e77c48",1120,"","number of deaths","""+200000000""",NULL,"""+1""",NULL,"reverted_edit","quantity"
"832392183",40090,"Chandra Wilson","Q40090$C341110A-DA90-4DDA-8183-A5AFE8B574F9",1971,"","number of children","""+3""",NULL,"""+10""",NULL,"reverted_edit","quantity"
"623153319",46633,"Charles Babbage","Q46633$9c3036f4-4183-aee3-fd44-66c732369cec",1971,"","number of children","""+8""",NULL,"""+16""",NULL,"reverted_edit","quantity"
"627636522",46633,"Charles Babbage","Q46633$9c3036f4-4183-aee3-fd44-66c732369cec",1971,"","number of children","""+8""",NULL,"""+20""",NULL,"reverted_edit","quantity"
"637469705",46633,"Charles Babbage","Q46633$9c3036f4-4183-aee3-fd44-66c732369cec",1971,"","number of children","""+8""",NULL,"""+10""",NULL,"reverted_edit","quantity"
"834569410",46633,"Charles Babbage","Q46633$9c3036f4-4183-aee3-fd44-66c732369cec",1971,"","number of children","""+8""",NULL,"""+1000""",NULL,"reverted_edit","quantity"
"839939656",46633,"Charles Babbage","Q46633$9c3036f4-4183-aee3-fd44-66c732369cec",1971,"","number of children","""+8""",NULL,"""+99""",NULL,"reverted_edit","quantity"
"839939656",46633,"Charles Babbage","Q46633$9c3036f4-4183-aee3-fd44-66c732369cec",1971,"unit","number of children","""1""",NULL,"""Q203""",NULL,"reverted_edit","quantity"
"841989629",46633,"Charles Babbage","Q46633$9c3036f4-4183-aee3-fd44-66c732369cec",1971,"","number of children","""+8""",NULL,"""+10""",NULL,"reverted_edit","quantity"
"884903355",46633,"Charles Babbage","Q46633$9c3036f4-4183-aee3-fd44-66c732369cec",1971,"","number of children","""+8""",NULL,"""+30""",NULL,"reverted_edit","quantity"
"884904555",46633,"Charles Babbage","Q46633$9c3036f4-4183-aee3-fd44-66c732369cec",1971,"unit","number of children","""1""",NULL,"""Q239346""",NULL,"reverted_edit","quantity"
"888213605",46633,"Charles Babbage","Q46633$9c3036f4-4183-aee3-fd44-66c732369cec",1971,"","number of children","""+8""",NULL,"""+46""",NULL,"reverted_edit","quantity"
"942157375",46633,"Charles Babbage","Q46633$9c3036f4-4183-aee3-fd44-66c732369cec",1971,"","number of children","""+8""",NULL,"""+24""",NULL,"reverted_edit","quantity"
"944485131",46868,"I. M. Pei","Q46868$58e7a3ea-42c3-4bac-3457-6e414fff4b20",1971,"","number of children","""+4""",NULL,"""+88888""",NULL,"reverted_edit","quantity"
"622835119",42005,"Black Death","Q42005$005d102c-43a9-b818-7dd5-6eb5eef7f0f9",585,"precision","point in time","""7""",NULL,"""9""",NULL,"reverted_edit","time"
"622835119",42005,"Black Death","Q42005$005d102c-43a9-b818-7dd5-6eb5eef7f0f9",585,"","point in time","""+1400-01-01T00:00:00Z""",NULL,"""+1-00-00T00:00:00Z""",NULL,"reverted_edit","time"
"622835119",42005,"Black Death","Q42005$005d102c-43a9-b818-7dd5-6eb5eef7f0f9",585,"calendarmodel","point in time","""Q1985727""","proleptic Gregorian calendar","""Q1985786""",NULL,"reverted_edit","time"
"839000220",83125,"Tower Bridge","Q83125$715B8F94-857E-4735-A827-6454D6CA36CE",2048,"","height","""+65""",NULL,"""+850""",NULL,"reverted_edit","quantity"
"844174243",83125,"Tower Bridge","Q83125$715B8F94-857E-4735-A827-6454D6CA36CE",2048,"","height","""+65""",NULL,"""+100""",NULL,"reverted_edit","quantity"
"839000762",83125,"Tower Bridge","Q83125$E9C07552-DDB3-4055-851F-A321C1DB9095",2043,"","length","""+244""",NULL,"""+2440""",NULL,"reverted_edit","quantity"
"844176014",83125,"Tower Bridge","Q83125$E9C07552-DDB3-4055-851F-A321C1DB9095",2043,"","length","""+244""",NULL,"""+21548""",NULL,"reverted_edit","quantity"
"844176440",83125,"Tower Bridge","Q83125$B79786F2-8E20-429A-B16B-3AE66646DD0F",2787,"","longest span","""+61""",NULL,"""+120""",NULL,"reverted_edit","quantity"
"844788478",83125,"Tower Bridge","Q83125$fd6bf662-47c2-bd6a-6655-6d9b593fb1e2",2043,"","length","{}",NULL,"""+210""",NULL,"reverted_edit","quantity"
"844788478",83125,"Tower Bridge","Q83125$fd6bf662-47c2-bd6a-6655-6d9b593fb1e2",2043,"unit","length","{}",NULL,"""Q11573""",NULL,"reverted_edit","quantity"
"844788478",83125,"Tower Bridge","Q83125$fd6bf662-47c2-bd6a-6655-6d9b593fb1e2",2043,"rank","length","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"726020249",1401,"Petrarch","Q1401$fb2f1a68-44a3-cdea-35cc-d286bbb9dec4",1971,"","number of children","""+2""",NULL,"""+8888888""",NULL,"reverted_edit","quantity"
"661533752",1401,"Petrarch","Q1401$fb2f1a68-44a3-cdea-35cc-d286bbb9dec4",1971,"","number of children","""+2""",NULL,"""+22""",NULL,"reverted_edit","quantity"
"667122026",36620,"Tycho Brahe","Q36620$8EB38393-EDF3-451E-9F5F-45D0925BB8FE",1971,"","number of children","""+8""",NULL,"""+1000000000000000000000000""",NULL,"reverted_edit","quantity"
"801562435",10806,"September 11 attacks","Q10806$b02ee3cf-4810-b3c7-5703-29d441a9072b",1120,"","number of deaths","""+2996""",NULL,"""+3000""",NULL,"reverted_edit","quantity"
"814953915",10806,"September 11 attacks","Q10806$b02ee3cf-4810-b3c7-5703-29d441a9072b",1120,"","number of deaths","""+3000""",NULL,"""+30000""",NULL,"reverted_edit","quantity"
"752027460",36620,"Tycho Brahe","Q36620$8EB38393-EDF3-451E-9F5F-45D0925BB8FE",1971,"","number of children","""+8""",NULL,"""+20""",NULL,"reverted_edit","quantity"
"759315297",235992,"Sophia de Mello Breyner Andresen","Q235992$EB8C63A7-4C34-450B-8EE2-68E1EAB478F5",1971,"","number of children","""+5""",NULL,"""+6""",NULL,"reverted_edit","quantity"
"850707055",83125,"Tower Bridge","Q83125$E9C07552-DDB3-4055-851F-A321C1DB9095",2043,"","length","""+244""",NULL,"""+273""",NULL,"reverted_edit","quantity"
"861828059",1401,"Petrarch","Q1401$fb2f1a68-44a3-cdea-35cc-d286bbb9dec4",1971,"","number of children","""+2""",NULL,"""+235353""",NULL,"reverted_edit","quantity"
"862892291",178166,"Vin Diesel","Q178166$92ca46be-4d6e-45dc-70d1-3ba807076197",2218,"","net worth","""+190000000""",NULL,"""+0.00000000000000001""",NULL,"reverted_edit","quantity"
"863187812",44254,"Ushuaia","Q44254$9EACD28D-F149-4B37-BFDF-ED664D613549",1082,"","population","""+56956""",NULL,"""+84.365""",NULL,"reverted_edit","quantity"
"869077641",11245,"One World Trade Center","Q11245$73420158-40a7-15fb-f407-6dc70d718d6d",1301,"","number of elevators","""+73""",NULL,"""+73000000000000000000000""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$AB2166C4-479E-484D-80BF-46FFDA3213C6",6544,"","total points in career","{}",NULL,"""+0""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$AB2166C4-479E-484D-80BF-46FFDA3213C6",6544,"rank","total points in career","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$AB2166C4-479E-484D-80BF-46FFDA3213C6",6544,"unit","total points in career","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$19B9B1B6-21AB-4937-9C66-06D85EF03868",6546,"","penalty minutes in career","{}",NULL,"""+18""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$19B9B1B6-21AB-4937-9C66-06D85EF03868",6546,"rank","penalty minutes in career","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$19B9B1B6-21AB-4937-9C66-06D85EF03868",6546,"unit","penalty minutes in career","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
"901072109",41173,"Demi Lovato","Q41173$f04be77a-478d-6e07-afcd-621a72eed135",2067,"","mass","""+58""",NULL,"""+65""",NULL,"reverted_edit","quantity"
"938705073",41076,"Mariah Carey","Q41076$DD473AAF-EB68-400C-B9B4-60E9FC62B2BA",1971,"","number of children","""+3""",NULL,"""+2""",NULL,"reverted_edit","quantity"
"942092580",42005,"Black Death","Q42005$736fd477-4062-bd70-28a0-2b6368dfe342",1120,"","number of deaths","{}",NULL,"""+9999999999999999999999999""",NULL,"reverted_edit","quantity"
"942092580",42005,"Black Death","Q42005$736fd477-4062-bd70-28a0-2b6368dfe342",1120,"rank","number of deaths","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"942092580",42005,"Black Death","Q42005$736fd477-4062-bd70-28a0-2b6368dfe342",1120,"unit","number of deaths","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
"832897459",14594,"Fischbach","Q14594$D7CE8A07-F8A4-43EB-AAB6-2CC5D42E1D7A",1082,"","population","{}",NULL,"""+706""",NULL,"reverted_edit","quantity"
"832897459",14594,"Fischbach","Q14594$D7CE8A07-F8A4-43EB-AAB6-2CC5D42E1D7A",1082,"rank","population","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"832897459",14594,"Fischbach","Q14594$D7CE8A07-F8A4-43EB-AAB6-2CC5D42E1D7A",1082,"unit","population","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
"834722448",3777,"Ouagadougou","Q3777$9628306C-8BD1-4A85-88D2-3FF92D8EA48D",1082,"","population","""+1626950""",NULL,"""+20058428""",NULL,"reverted_edit","quantity"
"834872936",33240,"Drake","Q33240$2fad1ffa-44ce-da67-56d1-10689f0885fa",1971,"","number of children","""+1""",NULL,"""+7""",NULL,"reverted_edit","quantity"
"845534598",207006,"Wolfram Alpha","Q207006$0510D268-A480-4192-9255-907612D09C2F",1661,"","Alexa rank","""+1613""",NULL,"""+1444444""",NULL,"reverted_edit","quantity"
"849369512",14318,"Vitoria-Gasteiz","Q14318$b8c6048c-457b-ff6e-0abd-5fdd8157118e",1082,"rank","population","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$75AFB700-D77C-4D84-BB32-3ED9C20442AB",1350,"","number of matches played/races/starts","{}",NULL,"""+24""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$75AFB700-D77C-4D84-BB32-3ED9C20442AB",1350,"rank","number of matches played/races/starts","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$75AFB700-D77C-4D84-BB32-3ED9C20442AB",1350,"unit","number of matches played/races/starts","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$FFCB5969-F481-43CE-9BF4-E32957F46F6C",6509,"","total goals in career","{}",NULL,"""+0""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$FFCB5969-F481-43CE-9BF4-E32957F46F6C",6509,"rank","total goals in career","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$FFCB5969-F481-43CE-9BF4-E32957F46F6C",6509,"unit","total goals in career","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$ABC8ED56-0A4B-4953-90C8-C6AA3586C5D0",6543,"","total shots in career","{}",NULL,"""+9""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$ABC8ED56-0A4B-4953-90C8-C6AA3586C5D0",6543,"rank","total shots in career","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$ABC8ED56-0A4B-4953-90C8-C6AA3586C5D0",6543,"unit","total shots in career","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
"871324023",114705,"Tomi Pettinen","Q114705$3A7C9135-EF6C-453C-A239-5CD855FF8188",6545,"","total assists in career","{}",NULL,"""+0""",NULL,"reverted_edit","quantity"
"812680484",36153,"Beyoncé","Q36153$F6AE111D-60B2-4748-8966-A7B29C1D5A89",1971,"","number of children","""+3""",NULL,"""+4""",NULL,"reverted_edit","quantity"
"814961393",10806,"September 11 attacks","Q10806$b02ee3cf-4810-b3c7-5703-29d441a9072b",1120,"","number of deaths","""+30000""",NULL,"""+3000""",NULL,"reverted_edit","quantity"
"846941283",83125,"Tower Bridge","Q83125$E9C07552-DDB3-4055-851F-A321C1DB9095",2043,"","length","""+246""",NULL,"""+244""",NULL,"reverted_edit","quantity"
"834873037",33240,"Drake","Q33240$2fad1ffa-44ce-da67-56d1-10689f0885fa",1971,"","number of children","""+7""",NULL,"""+3""",NULL,"reverted_edit","quantity"
"623376748",46633,"Charles Babbage","Q46633$9c3036f4-4183-aee3-fd44-66c732369cec",1971,"","number of children","""+16""",NULL,"""+15""",NULL,"reverted_edit","quantity"
"832392532",40090,"Chandra Wilson","Q40090$C341110A-DA90-4DDA-8183-A5AFE8B574F9",1971,"","number of children","""+10""",NULL,"""+1000""",NULL,"reverted_edit","quantity"
"853022562",83125,"Tower Bridge","Q83125$cf69ca7d-49e3-c006-9861-d94b4ce7711d",571,"","inception","""+1886-00-00T00:00:00Z""",NULL,"""+1888-00-00T00:00:00Z""",NULL,"reverted_edit","time"
"845534427",207006,"Wolfram Alpha","Q207006$C2F7AB06-62DF-4A75-B0C4-A3462DB5369F",571,"","inception","""+2009-05-00T00:00:00Z""",NULL,"""+2020-05-00T00:00:00Z""",NULL,"reverted_edit","time"
"871333489",264515,"Wayne Van Dorp","Q264515$6F381FE8-CC90-42DE-9FD4-15FC14BD4368",6546,"","penalty minutes in career","{}",NULL,"""+565""",NULL,"reverted_edit","quantity"
"871333489",264515,"Wayne Van Dorp","Q264515$F50E3552-7691-40E7-A9C1-26F248066F9E",6545,"","total assists in career","{}",NULL,"""+12""",NULL,"reverted_edit","quantity"
"871333489",264515,"Wayne Van Dorp","Q264515$F50E3552-7691-40E7-A9C1-26F248066F9E",6545,"rank","total assists in career","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"871333489",264515,"Wayne Van Dorp","Q264515$F50E3552-7691-40E7-A9C1-26F248066F9E",6545,"unit","total assists in career","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
